brand;brands_id;model;models_id;market_price;year
OPEL;8;Insignia;1142;330000;2013
OPEL;8;Insignia;1142;330000;2013
OPEL;8;Astra H;38;330000;2012
OPEL;8;Corsa;13;330000;2013
NISSAN;9;X-Trail;80;330000;2013
NISSAN;9;Juke;2032;330000;2013
TOYOTA;11;RAV-4;67;330000;2012
TOYOTA;11;RAV-4;67;330000;2012
TOYOTA;11;Camry;66;330000;2013
TOYOTA;11;Camry;66;330000;2013
TOYOTA;11;Camry;66;330000;2013
TOYOTA;11;RAV-4;67;330000;2011
TOYOTA;11;Auris;99;330000;2012
TOYOTA;11;Corolla;852;330000;2014
TOYOTA;11;Corolla;852;330000;2014
KIA;28;Sorento;750;330000;2012
KIA;28;Rio;749;330000;2013
KIA;28;Sportage;751;330000;2013
KIA;28;Sportage;751;330000;2013
KIA;28;Rio;749;330000;2013
KIA;28;Rio;749;330000;2013
KIA;28;Ceed;190;330000;2013
KIA;28;Venga;1657;330000;2011
KIA;28;Rio;749;330000;2013
KIA;28;Optima;2171;330000;2012
KIA;28;Optima;2171;330000;2012
KIA;28;Optima;2171;330000;2012
KIA;28;Rio;749;330000;2013
KIA;28;Ceed;190;330000;2013
KIA;28;CEE`D;2237;330000;2013
KIA;28;Venga;1657;330000;2011
KIA;28;Cerato;194;330000;2011
KIA;28;Rio;749;330000;2013
KIA;28;Rio;749;330000;2013
KIA;28;Carens;743;330000;2011
KIA;28;Rio;749;330000;2013
KIA;28;Rio;749;330000;2014
KIA;28;Rio;749;330000;2014
KIA;28;Soul;1034;330000;2012
KIA;28;Rio;749;330000;2013
KIA;28;Cerato;194;330000;2013
KIA;28;Rio;749;330000;2015
KIA;28;Cerato;194;330000;2012
KIA;28;Ceed;190;330000;2013
KIA;28;Ceed;190;330000;2013
KIA;28;Ceed;190;330000;2013
KIA;28;Ceed;190;330000;2012
KIA;28;Ceed;190;330000;2013
KIA;28;Ceed;190;330000;2013
RENAULT;7;Sandero;1495;329600;2015
TOYOTA;11;Corolla;852;329140;2014
KIA;28;Ceed;190;328640;2014
CHEVROLET;6;ORLANDO;2080;326000;2014
CHEVROLET;6;ORLANDO;2080;325000;2014
CHEVROLET;6;ORLANDO;2080;325000;2014
TOYOTA;11;Avensis;65;325000;2013
TOYOTA;11;Avensis;65;325000;2013
TOYOTA;11;Auris;99;325000;2012
KIA;28;Soul;1034;325000;2012
KIA;28;Picanto;747;325000;2014
KIA;28;Sportage;751;325000;2011
KIA;28;Picanto;747;325000;2014
KIA;28;Ceed;190;325000;2013
TOYOTA;11;Corolla;852;324542;2014
KIA;28;Sportage;751;322947;2013
KIA;28;Sportage;751;322377;2013
CHEVROLET;6;Tracker;2791;321100;2014
CHEVROLET;6;Cruze;1284;320740;2014
CHEVROLET;6;Malibu;560;320000;2012
CHEVROLET;6;CAPTIVA;85;320000;2012
CHEVROLET;6;CAPTIVA;85;320000;2012
CHEVROLET;6;ORLANDO;2080;320000;2013
CHEVROLET;6;Malibu;560;320000;2012
CHEVROLET;6;Malibu;560;320000;2012
CHEVROLET;6;Cruze;1284;320000;2014
CHEVROLET;6;Malibu;560;320000;2012
CHEVROLET;6;Malibu;560;320000;2012
CHEVROLET;6;Malibu;560;320000;2012
CHEVROLET;6;Malibu;560;320000;2012
CHEVROLET;6;CAPTIVA;85;320000;2012
CHEVROLET;6;Malibu;560;320000;2012
CHEVROLET;6;Malibu;560;320000;2012
CHEVROLET;6;Malibu;560;320000;2012
CHEVROLET;6;Cruze;1284;320000;2012
CHEVROLET;6;Cruze 1.8;2186;320000;2012
CHEVROLET;6;AVEO;1320;320000;2014
CHEVROLET;6;Tracker;2791;320000;2013
CHEVROLET;6;Cruze;1284;320000;2014
OPEL;8;Insignia;1142;320000;2012
OPEL;8;Insignia;1142;320000;2012
OPEL;8;Insignia;1142;320000;2012
OPEL;8;Antara;198;320000;2013
OPEL;8;Antara;198;320000;2013
OPEL;8;Insignia;1142;320000;2013
NISSAN;9;Teana;77;320000;2012
TOYOTA;11;Camry;66;320000;2012
TOYOTA;11;RAV-4;67;320000;2013
TOYOTA;11;Camry;66;320000;2013
TOYOTA;11;Camry;66;320000;2012
TOYOTA;11;Camry;66;320000;2013
TOYOTA;11;Corolla Terra;34;320000;2012
KIA;28;Sportage;751;320000;2013
KIA;28;Sportage;751;320000;2013
KIA;28;Sportage;751;320000;2013
KIA;28;Sportage;751;320000;2013
KIA;28;Sportage;751;320000;2013
KIA;28;Sportage;751;320000;2013
KIA;28;Sportage;751;320000;2013
KIA;28;Sportage;751;320000;2013
KIA;28;Sportage;751;320000;2013
KIA;28;Sportage;751;320000;2013
KIA;28;Sportage;751;320000;2013
KIA;28;Sportage;751;320000;2012
KIA;28;Sportage;751;320000;2013
KIA;28;Sportage;751;320000;2013
KIA;28;Sportage;751;320000;2013
KIA;28;Sportage;751;320000;2013
KIA;28;Sportage;751;320000;2013
KIA;28;Sportage;751;320000;2013
KIA;28;Sportage;751;320000;2012
KIA;28;Sportage;751;320000;2013
KIA;28;Sportage;751;320000;2013
KIA;28;Sportage;751;320000;2013
KIA;28;Sportage;751;320000;2013
KIA;28;Sportage;751;320000;2013
KIA;28;Sportage;751;320000;2014
KIA;28;Sportage;751;320000;2014
KIA;28;Sportage;751;320000;2013
KIA;28;Sportage;751;320000;2013
KIA;28;Sportage;751;320000;2013
KIA;28;Sportage;751;320000;2013
KIA;28;Sportage;751;320000;2013
KIA;28;Sportage;751;320000;2013
KIA;28;Sportage;751;320000;2013
KIA;28;Sportage;751;320000;2013
KIA;28;Sportage;751;320000;2013
KIA;28;Sportage;751;320000;2013
KIA;28;Sportage;751;320000;2013
KIA;28;Rio;749;320000;2013
KIA;28;Rio;749;320000;2013
KIA;28;Rio;749;320000;2013
KIA;28;CEE`D;2237;320000;2012
KIA;28;CEE`D;2237;320000;2013
KIA;28;Ceed;190;320000;2013
KIA;28;Soul;1034;320000;2012
KIA;28;Cerato;194;320000;2012
KIA;28;Cerato;194;320000;2013
KIA;28;Soul;1034;320000;2012
KIA;28;CEE`D;2237;320000;2012
NISSAN;9;NP 300;1699;319280;2014
CHEVROLET;6;Cruze;1284;319160;2014
CHEVROLET;6;ORLANDO;2080;318500;2014
CHEVROLET;6;ORLANDO;2080;318500;2014
KIA;28;Ceed;190;318500;2013
TOYOTA;11;Corolla;852;317422;2014
CHEVROLET;6;Tracker;2791;316800;2014
RENAULT;7;Fluence;1555;315301;2014
CHEVROLET;6;ORLANDO;2080;315000;2013
CHEVROLET;6;ORLANDO;2080;315000;2013
CHEVROLET;6;ORLANDO;2080;315000;2013
CHEVROLET;6;Cruze;1284;315000;2014
CHEVROLET;6;Cruze;1284;315000;2014
CHEVROLET;6;Cruze;1284;315000;2014
CHEVROLET;6;Cruze;1284;315000;2014
CHEVROLET;6;Cruze;1284;315000;2014
CHEVROLET;6;Cruze;1284;315000;2014
NISSAN;9;Juke;2032;315000;2012
TOYOTA;11;Corolla;852;315000;2014
TOYOTA;11;Corolla;852;315000;2014
KIA;28;Sportage;751;315000;2013
KIA;28;Sportage;751;315000;2013
KIA;28;Optima;2171;315000;2012
KIA;28;Ceed;190;315000;2012
KIA;28;Ceed;190;315000;2013
KIA;28;Cerato;194;315000;2013
RENAULT;7;Megane;72;314425;2014
TOYOTA;11;Corolla;852;314214;2014
KIA;28;Ceed;190;311260;2013
CHEVROLET;6;AVEO;1320;311028;2014
TOYOTA;11;Auris;99;310500;2014
CHEVROLET;6;CAPTIVA;85;310000;2012
CHEVROLET;6;CAPTIVA;85;310000;2012
CHEVROLET;6;ORLANDO;2080;310000;2013
CHEVROLET;6;CAPTIVA;85;310000;2012
CHEVROLET;6;CAPTIVA;85;310000;2012
CHEVROLET;6;CAPTIVA;85;310000;2013
CHEVROLET;6;Cruze;1284;310000;2012
CHEVROLET;6;CAPTIVA;85;310000;2012
CHEVROLET;6;Cruze;1284;310000;2013
CHEVROLET;6;Cruze;1284;310000;2012
CHEVROLET;6;Cruze;1284;310000;2014
OPEL;8;Insignia;1142;310000;2013
OPEL;8;Zafira;40;310000;2013
OPEL;8;Astra Classic;12;310000;2013
OPEL;8;ASTRA;1225;310000;2013
OPEL;8;ASTRA;1225;310000;2013
OPEL;8;Corsa;13;310000;2013
OPEL;8;ASTRA;1225;310000;2013
NISSAN;9;Teana;77;310000;2010
TOYOTA;11;Camry;66;310000;2012
TOYOTA;11;Auris;99;310000;2011
TOYOTA;11;Corolla;852;310000;2014
KIA;28;Optima;2171;310000;2012
KIA;28;Optima;2171;310000;2013
KIA;28;Optima;2171;310000;2011
KIA;28;Sportage;751;310000;2013
KIA;28;Sportage;751;310000;2013
KIA;28;Optima;2171;310000;2013
KIA;28;Ceed;190;310000;2013
KIA;28;Sportage;751;310000;2013
KIA;28;Sportage;751;310000;2013
KIA;28;Sportage;751;310000;2013
KIA;28;Sportage;751;310000;2013
KIA;28;Sportage;751;310000;2013
KIA;28;Sportage;751;310000;2013
KIA;28;Sportage;751;310000;2013
KIA;28;Sportage;751;310000;2013
KIA;28;Sportage;751;310000;2013
KIA;28;Sportage;751;310000;2013
KIA;28;Sportage;751;310000;2013
KIA;28;Sportage;751;310000;2013
KIA;28;Sportage;751;310000;2013
KIA;28;Sportage;751;310000;2013
KIA;28;Cerato;194;310000;2013
KIA;28;Cerato;194;310000;2013
KIA;28;Rio;749;310000;2012
KIA;28;Ceed;190;310000;2013
KIA;28;Ceed;190;310000;2013
KIA;28;CEE`D;2237;310000;2013
KIA;28;Venga;1657;310000;2010
KIA;28;Cerato;194;308910;2014
NISSAN;9;Juke;2032;308750;2014
KIA;28;Rio;749;308700;2015
RENAULT;7;Megane;72;308261;2014
KIA;28;Rio;749;306900;2014
CHEVROLET;6;AVEO;1320;305900;2014
CHEVROLET;6;AVEO;1320;305900;2014
RENAULT;7;Fluence;1555;305320;2014
CHEVROLET;6;Cruze;1284;305000;2014
CHEVROLET;6;Tracker;2791;305000;2014
CHEVROLET;6;Cruze;1284;305000;2012
CHEVROLET;6;Cruze;1284;305000;2014
NISSAN;9;Qashqai;78;305000;2011
KIA;28;Sorento New;1248;305000;2010
KIA;28;Rio;749;305000;2013
KIA;28;Rio;749;305000;2014
KIA;28;Cerato;194;305000;2013
KIA;28;Rio;749;305000;2014
NISSAN;9;Juke;2032;304730;2014
NISSAN;9;Juke;2032;304590;2014
CHEVROLET;6;Malibu;560;304000;2013
CHEVROLET;6;AVEO;1320;304000;2014
CHEVROLET;6;AVEO;1320;304000;2014
CHEVROLET;6;AVEO;1320;304000;2014
TOYOTA;11;Yaris;32;301525;2014
KIA;28;Optima;2171;301000;2012
KIA;28;Optima;2171;301000;2012
KIA;28;Optima;2171;301000;2012
KIA;28;Optima;2171;301000;2012
KIA;28;Optima;2171;300330;2012
CHEVROLET;6;ORLANDO;2080;300000;2013
CHEVROLET;6;Malibu;560;300000;2012
CHEVROLET;6;ORLANDO;2080;300000;2013
CHEVROLET;6;ORLANDO;2080;300000;2013
CHEVROLET;6;Malibu;560;300000;2012
CHEVROLET;6;Malibu;560;300000;2012
CHEVROLET;6;CAPTIVA;85;300000;2012
CHEVROLET;6;Tracker;2791;300000;2013
CHEVROLET;6;Malibu;560;300000;2012
CHEVROLET;6;Cruze;1284;300000;2014
CHEVROLET;6;Cruze;1284;300000;2014
CHEVROLET;6;Cruze;1284;300000;2014
CHEVROLET;6;ORLANDO;2080;300000;2013
CHEVROLET;6;Malibu;560;300000;2012
CHEVROLET;6;AVEO;1320;300000;2014
CHEVROLET;6;Cruze;1284;300000;2013
CHEVROLET;6;Cruze;1284;300000;2011
CHEVROLET;6;AVEO;1320;300000;2014
CHEVROLET;6;Tracker;2791;300000;2013
CHEVROLET;6;AVEO;1320;300000;2014
CHEVROLET;6;AVEO;1320;300000;2014
CHEVROLET;6;Cruze;1284;300000;2012
CHEVROLET;6;Cruze;1284;300000;2013
CHEVROLET;6;Cruze;1284;300000;2014
CHEVROLET;6;Cruze;1284;300000;2012
CHEVROLET;6;Cruze 1.8;2186;300000;2014
CHEVROLET;6;Cruze;1284;300000;2013
CHEVROLET;6;ORLANDO;2080;300000;2011
RENAULT;7;Sandero;1495;300000;2014
OPEL;8;ASTRA;1225;300000;2013
OPEL;8;Insignia;1142;300000;2013
OPEL;8;Antara;198;300000;2013
OPEL;8;Antara;198;300000;2013
OPEL;8;Zafira;40;300000;2013
OPEL;8;Insignia;1142;300000;2013
OPEL;8;ASTRA;1225;300000;2013
OPEL;8;Insignia;1142;300000;2012
OPEL;8;ASTRA;1225;300000;2013
OPEL;8;ASTRA;1225;300000;2013
OPEL;8;Astra H;38;300000;2013
OPEL;8;ASTRA;1225;300000;2013
OPEL;8;ASTRA;1225;300000;2013
OPEL;8;ASTRA;1225;300000;2014
NISSAN;9;Qashqai;78;300000;2013
NISSAN;9;Qashqai;78;300000;2013
NISSAN;9;Qashqai;78;300000;2013
NISSAN;9;Tiida;177;300000;2012
NISSAN;9;Micra;21;300000;2014
NISSAN;9;Micra;21;300000;2013
TOYOTA;11;Corolla;852;300000;2013
TOYOTA;11;Camry;66;300000;2011
TOYOTA;11;Corolla;852;300000;2013
TOYOTA;11;Corolla;852;300000;2011
TOYOTA;11;Corolla;852;300000;2013
TOYOTA;11;Corolla;852;300000;2012
TOYOTA;11;Auris;99;300000;2012
KIA;28;Sportage;751;300000;2012
KIA;28;Sportage;751;300000;2012
KIA;28;Rio;749;300000;2013
KIA;28;Optima;2171;300000;2012
KIA;28;Soul;1034;300000;2013
KIA;28;Sorento;750;300000;2011
KIA;28;Optima;2171;300000;2012
KIA;28;Optima;2171;300000;2011
KIA;28;Sportage;751;300000;2013
KIA;28;Sportage;751;300000;2013
KIA;28;Sportage;751;300000;2013
KIA;28;Sportage;751;300000;2013
KIA;28;Sportage;751;300000;2013
KIA;28;Sportage;751;300000;2013
KIA;28;Sportage;751;300000;2013
KIA;28;Sportage;751;300000;2013
KIA;28;Sportage;751;300000;2013
KIA;28;Sportage;751;300000;2013
KIA;28;Rio;749;300000;2012
KIA;28;Sportage;751;300000;2013
KIA;28;Sportage;751;300000;2013
KIA;28;Sportage;751;300000;2012
KIA;28;Sportage;751;300000;2014
KIA;28;Sportage;751;300000;2014
KIA;28;Sportage;751;300000;2014
KIA;28;Sportage;751;300000;2014
KIA;28;Sportage;751;300000;2014
KIA;28;Sportage;751;300000;2014
KIA;28;Sportage;751;300000;2014
KIA;28;Sportage;751;300000;2014
KIA;28;Sportage;751;300000;2011
KIA;28;Ceed;190;300000;2013
KIA;28;Sportage;751;300000;2014
KIA;28;Soul;1034;300000;2013
KIA;28;Ceed;190;300000;2013
KIA;28;Sportage;751;300000;2012
KIA;28;Rio;749;300000;2013
KIA;28;Optima;2171;300000;2012
KIA;28;Optima;2171;300000;2011
KIA;28;Sportage;751;300000;2013
KIA;28;Sportage;751;300000;2013
KIA;28;Sportage;751;300000;2013
KIA;28;Sportage;751;300000;2013
KIA;28;Sportage;751;300000;2013
KIA;28;Sportage;751;300000;2012
KIA;28;Rio;749;300000;2012
KIA;28;Rio;749;300000;2012
KIA;28;Picanto;747;300000;2011
KIA;28;Rio;749;300000;2013
KIA;28;Rio;749;300000;2013
KIA;28;Cerato;194;300000;2013
KIA;28;Rio;749;300000;2013
KIA;28;Picanto;747;300000;2012
KIA;28;Ceed;190;300000;2013
KIA;28;Ceed;190;300000;2013
KIA;28;CEE`D;2237;300000;2012
KIA;28;Soul;1034;300000;2011
KIA;28;Picanto;747;300000;2014
KIA;28;CEE`D;2237;300000;2012
KIA;28;Ceed;190;300000;2012
KIA;28;Rio;749;300000;2014
KIA;28;Cerato;194;300000;2012
KIA;28;Venga;1657;300000;2011
KIA;28;Rio;749;300000;2013
KIA;28;Ceed;190;299534;2013
OPEL;8;ASTRA;1225;299376;2014
KIA;28;Sportage;751;299000;2014
NISSAN;9;Juke;2032;298700;2014
CHEVROLET;6;ORLANDO;2080;296000;2014
CHEVROLET;6;ORLANDO;2080;296000;2014
CHEVROLET;6;ORLANDO;2080;295000;2013
CHEVROLET;6;CAPTIVA;85;295000;2013
CHEVROLET;6;ORLANDO;2080;295000;2013
OPEL;8;ASTRA;1225;295000;2013
OPEL;8;Astra J;2113;295000;2013
OPEL;8;ASTRA;1225;295000;2013
OPEL;8;ASTRA;1225;295000;2013
NISSAN;9;Juke;2032;295000;2012
KIA;28;Sportage;751;295000;2012
KIA;28;Sorento;750;295000;2011
KIA;28;Sorento;750;295000;2012
CHEVROLET;6;Malibu;560;294000;2012
CHEVROLET;6;Cruze;1284;293800;2014
CHEVROLET;6;Tracker;2791;293800;2014
OPEL;8;Insignia;1142;293666;2011
TOYOTA;11;Auris;99;293554;2014
NISSAN;9;NP 300;1699;292500;2011
OPEL;8;ASTRA;1225;292485;2013
OPEL;8;ASTRA;1225;292485;2013
KIA;28;CERATO KOUP;1343;292450;2012
CHEVROLET;6;ORLANDO;2080;292320;2014
RENAULT;7;LODGY;2904;291957;2014
CHEVROLET;6;Cruze;1284;290700;2014
RENAULT;7;Sandero;1495;290491;2015
CHEVROLET;6;Cruze;1284;290000;2011
CHEVROLET;6;Cruze;1284;290000;2011
CHEVROLET;6;Tracker;2791;290000;2013
CHEVROLET;6;Malibu;560;290000;2013
CHEVROLET;6;Cruze;1284;290000;2014
CHEVROLET;6;Cruze;1284;290000;2013
CHEVROLET;6;Cruze;1284;290000;2013
CHEVROLET;6;Cruze;1284;290000;2014
CHEVROLET;6;Cruze;1284;290000;2013
CHEVROLET;6;Cruze;1284;290000;2014
RENAULT;7;Fluence;1555;290000;2013
OPEL;8;ASTRA;1225;290000;2013
OPEL;8;Zafira;40;290000;2013
OPEL;8;Antara;198;290000;2013
OPEL;8;ASTRA;1225;290000;2013
OPEL;8;ASTRA;1225;290000;2012
OPEL;8;ASTRA;1225;290000;2013
NISSAN;9;Juke;2032;290000;2012
TOYOTA;11;Auris;99;290000;2013
TOYOTA;11;Corolla;852;290000;2014
TOYOTA;11;Yaris;32;290000;2012
TOYOTA;11;Auris;99;290000;2011
KIA;28;Sportage;751;290000;2010
KIA;28;Sportage;751;290000;2013
KIA;28;CEE`D;2237;290000;2013
KIA;28;Sportage;751;290000;2013
KIA;28;Cerato;194;290000;2013
KIA;28;Sportage;751;290000;2013
KIA;28;Sportage;751;290000;2012
KIA;28;Rio;749;290000;2014
KIA;28;Sportage;751;290000;2012
KIA;28;Soul;1034;290000;2012
KIA;28;Rio;749;290000;2013
KIA;28;CEE`D;2237;290000;2012
KIA;28;Picanto;747;290000;2014
KIA;28;Sportage;751;290000;2013
CHEVROLET;6;Tracker;2791;289100;2014
CHEVROLET;6;Tracker;2791;289100;2014
CHEVROLET;6;CAPTIVA;85;288000;2012
NISSAN;9;Juke;2032;287807;2014
NISSAN;9;Juke;2032;287807;2014
CHEVROLET;6;AVEO;1320;286900;2014
KIA;28;Cerato;194;286845;2014
CHEVROLET;6;Cruze;1284;286440;2014
